a,b,div_4,div_8,div_12
-161296,68162,-2.3664,-2.36636249,-2.366362489364
4301,-903481,-0.0048,-0.00476048,-0.004760476424
-903481,4301,-210.063,-210.0630086,-210.063008602651
-41749,997985,-0.0418,-0.04183329,-0.041833294088
997985,-41749,-23.9044,-23.9044049,-23.904404895926
-6173,864193,-0.0071,-0.00714308,-0.007143080307
864193,-6173,-139.9956,-139.99562611,-139.995626113721
49538,-364613,-0.1359,-0.1358646,-0.135864601646
-364613,49538,-7.3603,-7.36026888,-7.360268884493
-37324,387631,-0.0963,-0.09628745,-0.09628744863
387631,-37324,-10.3856,-10.38556961,-10.385569606687
73172,-864829,-0.0846,-0.08460863,-0.084608633614
-864829,73172,-11.8191,-11.8191248,-11.819124801837
64324,-940289,-0.0684,-0.06840876,-0.068408755181
-940289,64324,-14.618,-14.61801194,-14.618011939556
-39839,812099,-0.0491,-0.04905683,-0.049056826815
812099,-39839,-20.3845,-20.3845227,-20.384522703883
-86354,568833,-0.1518,-0.15180905,-0.151809054679
568833,-86354,-6.5872,-6.58722236,-6.587222363758
15920,-960375,-0.0166,-0.01657686,-0.016576857998
-960375,15920,-60.3251,-60.32506281,-60.32506281407
-52265,-482172,0.1084,0.10839493,0.10839492961
-482172,-52265,9.2255,9.22552377,9.225523773079
-24943,-702573,0.0355,0.03550236,0.035502360609
-702573,-24943,28.1671,28.16714108,28.167141081666
-99483,-539213,0.1845,0.18449666,0.184496664583
-539213,-99483,5.4202,5.42015219,5.420152186806
21430,-164284,-0.1304,-0.13044484,-0.130444839424
-164284,21430,-7.6661,-7.66607559,-7.66607559496
-75205,133212,-0.5646,-0.56455124,-0.56455124163
133212,-75205,-1.7713,-1.7713184,-1.771318396383
-26213,759641,-0.0345,-0.03450709,-0.034507089533
759641,-26213,-28.9796,-28.97955213,-28.979552130622
-34378,-285229,0.1205,0.12052772,0.120527716326
-285229,-34378,8.2968,8.29684682,8.296846820641
75746,-647219,-0.117,-0.11703303,-0.117033029006
-647219,75746,-8.5446,-8.54459641,-8.544596414332
50044,-399162,-0.1254,-0.12537266,-0.125372655714
-399162,50044,-7.9762,-7.97622093,-7.976220925585
-55167,305320,-0.1807,-0.18068584,-0.18068583781
305320,-55167,-5.5345,-5.53446807,-5.534468069679
-16583,492274,-0.0337,-0.03368652,-0.033686524171
492274,-16583,-29.6855,-29.68546101,-29.685461014292
-371,-827242,0.0004,0.00044848,0.000448478196
-827242,-371,2229.7628,2229.76280323,2229.762803234501
17461,-601858,-0.029,-0.02901183,-0.02901182671
-601858,17461,-34.4687,-34.46870168,-34.468701678025
4648,-346722,-0.0134,-0.01340555,-0.013405552575
-346722,4648,-74.596,-74.59595525,-74.59595524957
-78843,853217,-0.0924,-0.09240674,-0.092406738262
853217,-78843,-10.8217,-10.82172165,-10.821721649354
-13027,962344,-0.0135,-0.01353674,-0.013536739461
962344,-13027,-73.873,-73.87303293,-73.873032931604
